symptoms_text,disease_id
"mild fatigue, jaundice, persistent loss of appetite",24
"nausea, persistent jaundice, mild loss of appetite, persistent fatigue",24
"moderate fatigue, jaundice, moderate loss of appetite",24
"easy bruising, persistent confusion",25
"moderate easy bruising, mild abdominal swelling",25
"severe confusion, mild fatigue, moderate easy bruising, moderate abdominal swelling",25
"persistent abdominal swelling, easy bruising, mild fatigue, severe confusion",25
"moderate abdominal swelling, confusion, persistent fatigue",25
"mild abdominal swelling, fatigue, confusion, severe easy bruising",25
"persistent confusion, severe abdominal swelling",25
"mild abdominal swelling, moderate easy bruising, severe confusion",25
"severe fatigue, moderate confusion, severe abdominal swelling",25
"persistent easy bruising, persistent abdominal swelling",25
"abdominal swelling, severe easy bruising, fatigue",25
"persistent easy bruising, severe fatigue, mild confusion, persistent abdominal swelling",25
"mild fatigue, moderate easy bruising, mild confusion",25
"moderate confusion, moderate easy bruising, persistent fatigue",25
"persistent fatigue, severe abdominal swelling, moderate confusion, persistent easy bruising",25
"persistent fatigue, moderate confusion",25
"mild abdominal swelling, persistent easy bruising, confusion, mild fatigue",25
"persistent easy bruising, moderate confusion, persistent fatigue",25
"abdominal swelling, moderate fatigue",25
"persistent abdominal swelling, severe easy bruising, persistent fatigue, moderate confusion",25
"severe fatigue, severe confusion, moderate easy bruising",25
"persistent abdominal swelling, severe fatigue, severe confusion",25
"moderate confusion, severe easy bruising, persistent abdominal swelling, persistent fatigue",25
"persistent confusion, moderate fatigue, easy bruising",25
mild easy bruising,25
"severe confusion, moderate fatigue",25
"severe easy bruising, moderate confusion, persistent abdominal swelling",25
"severe abdominal swelling, moderate confusion, persistent fatigue, severe easy bruising",25
"easy bruising, abdominal swelling, confusion, persistent fatigue",25
"moderate abdominal swelling, confusion, fatigue",25
"abdominal swelling, mild easy bruising, persistent confusion, moderate fatigue",25
"mild abdominal swelling, mild easy bruising, severe fatigue",25
"moderate abdominal swelling, easy bruising, confusion",25
"mild easy bruising, persistent confusion, abdominal swelling",25
"severe confusion, severe easy bruising, mild abdominal swelling, persistent fatigue",25
"persistent abdominal swelling, persistent confusion",25
"persistent confusion, severe easy bruising, mild abdominal swelling, severe fatigue",25
"mild fatigue, moderate abdominal swelling, mild easy bruising",25
"persistent confusion, moderate fatigue",25
"easy bruising, persistent confusion, persistent abdominal swelling, mild fatigue",25
"easy bruising, moderate fatigue",25
"persistent fatigue, severe abdominal swelling, mild easy bruising",25
"confusion, persistent fatigue, mild abdominal swelling",25
"fatigue, moderate confusion, persistent easy bruising",25
"moderate abdominal swelling, mild fatigue, easy bruising",25
"mild easy bruising, mild fatigue, severe abdominal swelling",25
"confusion, persistent easy bruising, mild fatigue, mild abdominal swelling",25
"persistent abdominal swelling, mild confusion, mild easy bruising",25
"easy bruising, fatigue, mild abdominal swelling, mild confusion",25
"persistent fatigue, confusion",25
"mild easy bruising, moderate fatigue, mild abdominal swelling",25
"easy bruising, moderate fatigue, confusion",25
"abdominal swelling, severe easy bruising, severe confusion, severe fatigue",25
"severe fatigue, moderate easy bruising, severe confusion, severe abdominal swelling",25
"severe easy bruising, mild confusion, persistent fatigue, severe abdominal swelling",25
"fatigue, mild easy bruising",25
"easy bruising, moderate abdominal swelling",25
"severe fatigue, mild easy bruising, mild abdominal swelling",25
"mild confusion, severe easy bruising, abdominal swelling",25
"persistent easy bruising, severe abdominal swelling, mild confusion",25
"severe abdominal swelling, persistent confusion",25
"persistent confusion, persistent fatigue, severe abdominal swelling",25
"severe easy bruising, persistent fatigue",25
"severe easy bruising, moderate abdominal swelling, mild confusion",25
"mild abdominal swelling, persistent easy bruising, persistent confusion, moderate fatigue",25
"severe confusion, persistent easy bruising, abdominal swelling, persistent fatigue",25
"confusion, severe easy bruising, mild fatigue, abdominal swelling",25
"persistent easy bruising, severe fatigue",25
"abdominal swelling, mild easy bruising, severe confusion, severe fatigue",25
"fatigue, moderate easy bruising, severe abdominal swelling, confusion",25
"severe fatigue, persistent abdominal swelling",25
"moderate easy bruising, moderate abdominal swelling, persistent fatigue",25
"severe fatigue, mild confusion, mild easy bruising",25
"severe confusion, severe abdominal swelling, mild fatigue",25
"severe abdominal swelling, mild easy bruising, confusion",25
"persistent abdominal swelling, mild fatigue, moderate confusion",25
"persistent easy bruising, mild confusion, mild abdominal swelling",25
"moderate confusion, mild abdominal swelling, easy bruising",25
"fatigue, severe easy bruising, severe abdominal swelling",25
"severe easy bruising, mild confusion, abdominal swelling",25
"confusion, severe easy bruising, moderate fatigue",25
"moderate fatigue, mild confusion, persistent easy bruising",25
"abdominal swelling, severe fatigue",25
"persistent easy bruising, moderate confusion",25
"persistent abdominal swelling, severe fatigue, confusion, easy bruising",25
"moderate fatigue, mild easy bruising, confusion",25
"persistent abdominal swelling, moderate easy bruising",25
"moderate fatigue, confusion, mild abdominal swelling",25
persistent fatigue,25
"severe confusion, persistent abdominal swelling, persistent fatigue",25
"mild confusion, easy bruising, persistent fatigue",25
"moderate abdominal swelling, mild easy bruising, moderate confusion",25
"severe easy bruising, moderate fatigue, persistent abdominal swelling",25
"fatigue, severe confusion, moderate easy bruising",25
"severe easy bruising, severe confusion",25
"easy bruising, mild abdominal swelling, severe fatigue",25
persistent abdominal swelling,25
"mild fatigue, severe abdominal swelling",25
"fatigue, mild abdominal swelling",25
moderate abdominal swelling,25
"severe fatigue, moderate easy bruising",25
"mild confusion, mild fatigue",25
"persistent confusion, abdominal swelling, moderate easy bruising",25
"moderate confusion, persistent fatigue, mild abdominal swelling",25
"persistent abdominal swelling, severe fatigue",25
"severe easy bruising, persistent fatigue, persistent confusion, mild abdominal swelling",25
"persistent abdominal swelling, confusion, moderate fatigue, mild easy bruising",25
"moderate fatigue, persistent confusion",25
"moderate easy bruising, persistent fatigue",25
"mild fatigue, moderate abdominal swelling, severe easy bruising",25
"confusion, persistent fatigue",25
"mild confusion, severe easy bruising, persistent abdominal swelling, severe fatigue",25
"abdominal swelling, confusion",25
"easy bruising, moderate fatigue, confusion, moderate abdominal swelling",25
severe easy bruising,25
"severe easy bruising, persistent confusion, mild fatigue",25
"persistent confusion, severe abdominal swelling, fatigue, moderate easy bruising",25
"moderate confusion, severe abdominal swelling, persistent fatigue",25
"mild confusion, moderate abdominal swelling",25
"moderate confusion, severe abdominal swelling, moderate fatigue",25
"confusion, severe memory loss, severe personality changes",26
"persistent memory loss, mild personality changes, mild confusion",26
"severe personality changes, persistent difficulty thinking",26
"personality changes, mild confusion, moderate difficulty thinking",26
"memory loss, severe confusion, persistent personality changes",26
"persistent memory loss, mild difficulty thinking, moderate personality changes",26
"mild personality changes, mild difficulty thinking, severe confusion, mild memory loss",26
"severe memory loss, mild difficulty thinking, personality changes",26
"persistent difficulty thinking, mild confusion, persistent personality changes",26
mild difficulty thinking,26
"persistent memory loss, mild confusion, difficulty thinking",26
"moderate difficulty thinking, confusion, personality changes",26
"mild difficulty thinking, mild confusion, mild personality changes, mild memory loss",26
"persistent personality changes, memory loss, moderate difficulty thinking",26
"moderate difficulty thinking, severe memory loss, mild confusion",26
"moderate difficulty thinking, persistent personality changes",26
"persistent memory loss, moderate confusion, severe personality changes",26
"confusion, personality changes, severe difficulty thinking, mild memory loss",26
"persistent personality changes, mild confusion, difficulty thinking",26
"persistent memory loss, mild personality changes, mild confusion, difficulty thinking",26
"difficulty thinking, mild personality changes, mild memory loss",26
"moderate confusion, moderate personality changes, severe difficulty thinking",26
"difficulty thinking, confusion",26
"persistent personality changes, persistent confusion, moderate memory loss",26
"persistent confusion, persistent memory loss",26
"moderate confusion, persistent memory loss, persistent difficulty thinking",26
"personality changes, severe memory loss, mild confusion",26
"severe confusion, moderate personality changes, severe memory loss",26
"persistent memory loss, mild confusion, moderate personality changes",26
"moderate memory loss, confusion, severe personality changes, severe difficulty thinking",26
"mild confusion, mild memory loss, persistent difficulty thinking",26
"mild personality changes, mild difficulty thinking, severe memory loss, severe confusion",26
"mild memory loss, persistent personality changes, moderate difficulty thinking",26
"mild confusion, persistent memory loss",26
"severe difficulty thinking, personality changes, confusion",26
"persistent confusion, moderate personality changes, mild memory loss, mild difficulty thinking",26
"moderate difficulty thinking, persistent personality changes, severe memory loss",26
"severe memory loss, difficulty thinking, severe personality changes",26
"mild difficulty thinking, severe personality changes",26
moderate difficulty thinking,26
"severe confusion, persistent memory loss, personality changes",26
"moderate personality changes, memory loss, severe difficulty thinking",26
"difficulty thinking, moderate confusion",26
"moderate difficulty thinking, severe confusion, persistent personality changes",26
"severe confusion, persistent difficulty thinking, severe personality changes",26
"severe confusion, moderate memory loss, moderate personality changes",26
"mild personality changes, mild memory loss, severe difficulty thinking",26
"severe memory loss, confusion, mild personality changes, persistent difficulty thinking",26
"moderate memory loss, moderate personality changes, severe confusion",26
mild confusion,26
"difficulty thinking, confusion",26
"confusion, persistent memory loss, persistent difficulty thinking",26
"persistent personality changes, moderate memory loss, persistent difficulty thinking, confusion",26
"confusion, mild difficulty thinking, severe personality changes",26
"personality changes, difficulty thinking, confusion, severe memory loss",26
"moderate memory loss, severe difficulty thinking, persistent personality changes",26
"memory loss, persistent confusion",26
"severe personality changes, moderate confusion, mild memory loss",26
"mild personality changes, mild memory loss, difficulty thinking",26
"severe difficulty thinking, persistent memory loss, confusion",26
"mild personality changes, persistent difficulty thinking",26
"severe memory loss, mild confusion, moderate personality changes",26
"mild personality changes, moderate memory loss",26
severe difficulty thinking,26
"moderate confusion, personality changes, moderate difficulty thinking, memory loss",26
"persistent memory loss, persistent personality changes, moderate confusion",26
"mild memory loss, mild confusion, severe difficulty thinking",26
"persistent difficulty thinking, moderate personality changes, moderate confusion, severe memory loss",26
"mild memory loss, severe difficulty thinking, mild confusion, personality changes",26
"moderate personality changes, mild difficulty thinking",26
"memory loss, persistent confusion, moderate difficulty thinking",26
"mild difficulty thinking, persistent memory loss",26
"moderate confusion, moderate personality changes, moderate difficulty thinking",26
"mild confusion, mild personality changes",26
"personality changes, persistent confusion, persistent memory loss",26
"confusion, mild difficulty thinking",26
"moderate memory loss, mild personality changes, difficulty thinking, confusion",26
"moderate personality changes, severe difficulty thinking, mild confusion, severe memory loss",26
"moderate difficulty thinking, severe confusion, persistent memory loss",26
"moderate confusion, severe difficulty thinking, moderate personality changes",26
"severe confusion, difficulty thinking",26
"moderate personality changes, memory loss, confusion, persistent difficulty thinking",26
"persistent personality changes, persistent memory loss, persistent confusion",26
"moderate difficulty thinking, persistent memory loss, persistent confusion, severe personality changes",26
"mild confusion, moderate personality changes, persistent difficulty thinking",26
"moderate difficulty thinking, mild personality changes",26
"mild confusion, difficulty thinking, persistent memory loss",26
"personality changes, mild confusion",26
"difficulty thinking, persistent personality changes",26
"severe difficulty thinking, severe personality changes, mild memory loss, persistent confusion",26
"severe personality changes, persistent difficulty thinking, mild confusion, severe memory loss",26
"severe personality changes, mild memory loss, difficulty thinking",26
"difficulty thinking, confusion, memory loss",26
"mild difficulty thinking, mild personality changes",26
"persistent confusion, severe personality changes, memory loss",26
"moderate memory loss, persistent personality changes",26
"mild difficulty thinking, personality changes, mild confusion",26
"severe confusion, moderate difficulty thinking, moderate personality changes",26
"persistent confusion, mild memory loss",26
"mild confusion, severe difficulty thinking, persistent personality changes",26
"severe memory loss, persistent confusion, moderate personality changes, moderate difficulty thinking",26
"mild difficulty thinking, mild memory loss, confusion",26
"severe difficulty thinking, mild memory loss, persistent confusion, mild personality changes",26
"persistent personality changes, memory loss, persistent confusion",26
"confusion, persistent difficulty thinking, persistent memory loss",26
"mild memory loss, mild difficulty thinking, severe confusion",26
"persistent difficulty thinking, severe personality changes, severe confusion, severe memory loss",26
"moderate confusion, severe personality changes, moderate difficulty thinking, moderate memory loss",26
"persistent memory loss, persistent difficulty thinking",26
"mild confusion, severe personality changes, severe memory loss",26
"persistent memory loss, mild difficulty thinking, personality changes",26
"severe confusion, mild personality changes, mild memory loss, severe difficulty thinking",26
"severe confusion, persistent difficulty thinking",26
"persistent confusion, mild memory loss, severe personality changes",26
"severe confusion, mild difficulty thinking, severe memory loss",26
"mild personality changes, moderate confusion, severe memory loss",26
"severe confusion, difficulty thinking, moderate memory loss",26
"severe confusion, severe personality changes, difficulty thinking, severe memory loss",26
"difficulty thinking, persistent memory loss, persistent personality changes",26
"persistent indigestion, severe burning stomach pain, severe nausea",27
"nausea, indigestion",27
"mild burning stomach pain, persistent indigestion, persistent nausea",27
"severe nausea, mild indigestion",27
"moderate burning stomach pain, moderate indigestion",27
"persistent nausea, mild indigestion, mild burning stomach pain",27
"mild indigestion, nausea, moderate burning stomach pain",27
"persistent indigestion, severe nausea",27
"burning stomach pain, mild nausea, indigestion",27
"persistent indigestion, moderate nausea",27
"mild nausea, burning stomach pain, mild indigestion",27
"mild burning stomach pain, indigestion",27
"persistent nausea, mild indigestion",27
"moderate indigestion, moderate burning stomach pain",27
"severe burning stomach pain, moderate indigestion",27
"severe indigestion, nausea, mild burning stomach pain",27
"moderate burning stomach pain, moderate nausea",27
"burning stomach pain, mild indigestion",27
"persistent nausea, moderate burning stomach pain, mild indigestion",27
"burning stomach pain, nausea, severe indigestion",27
"severe indigestion, persistent nausea",27
"mild indigestion, severe nausea",27
"moderate burning stomach pain, moderate nausea, severe indigestion",27
"persistent indigestion, severe burning stomach pain",27
"nausea, moderate burning stomach pain, persistent indigestion",27
"indigestion, severe burning stomach pain, moderate nausea",27
"persistent nausea, mild indigestion, persistent burning stomach pain",27
"moderate nausea, indigestion, persistent burning stomach pain",27
"persistent indigestion, severe burning stomach pain, nausea",27
"indigestion, burning stomach pain",27
"mild burning stomach pain, moderate nausea",27
"persistent nausea, mild indigestion",27
"mild indigestion, persistent burning stomach pain",27
"persistent burning stomach pain, indigestion, severe nausea",27
"persistent indigestion, persistent burning stomach pain",27
"persistent burning stomach pain, severe indigestion, persistent nausea",27
"persistent burning stomach pain, severe nausea, indigestion",27
"moderate nausea, burning stomach pain, mild indigestion",27
"mild indigestion, persistent nausea",27
"mild indigestion, burning stomach pain, nausea",27
"persistent indigestion, persistent burning stomach pain, nausea",27
"severe nausea, burning stomach pain, severe indigestion",27
"persistent burning stomach pain, mild indigestion, nausea",27
"nausea, severe indigestion, persistent burning stomach pain",27
"persistent burning stomach pain, persistent nausea, mild indigestion",27
"mild nausea, severe burning stomach pain, severe indigestion",27
"persistent indigestion, nausea",27
"persistent indigestion, mild nausea, moderate burning stomach pain",27
"moderate burning stomach pain, moderate indigestion, nausea",27
"severe burning stomach pain, moderate nausea, indigestion",27
"persistent nausea, persistent indigestion",27
"burning stomach pain, persistent indigestion, moderate nausea",27
"moderate nausea, mild burning stomach pain, indigestion",27
"nausea, mild indigestion, burning stomach pain",27
"burning stomach pain, severe indigestion",27
"severe nausea, severe burning stomach pain, indigestion",27
"mild indigestion, severe nausea, burning stomach pain",27
"mild nausea, burning stomach pain",27
"severe indigestion, moderate nausea, moderate burning stomach pain",27
mild burning stomach pain,27
"persistent nausea, severe indigestion",27
"indigestion, severe burning stomach pain",27
burning stomach pain,27
"mild indigestion, persistent nausea",27
"moderate burning stomach pain, severe nausea, severe indigestion",27
"persistent burning stomach pain, persistent indigestion, persistent nausea",27
"mild nausea, severe burning stomach pain, severe indigestion",27
"severe indigestion, persistent nausea, persistent burning stomach pain",27
"severe nausea, severe burning stomach pain",27
"severe indigestion, mild nausea, persistent burning stomach pain",27
"severe burning stomach pain, mild nausea",27
"persistent indigestion, moderate burning stomach pain",27
"indigestion, nausea",27
"moderate indigestion, persistent nausea, moderate burning stomach pain",27
"moderate nausea, persistent burning stomach pain",27
"moderate nausea, severe indigestion, mild burning stomach pain",27
moderate nausea,27
"indigestion, persistent nausea",27
"persistent burning stomach pain, severe nausea",27
"persistent nausea, mild indigestion",27
"persistent burning stomach pain, severe nausea",27
"persistent nausea, persistent burning stomach pain",27
"persistent nausea, moderate burning stomach pain, severe indigestion",27
"persistent indigestion, severe nausea, mild burning stomach pain",27
"nausea, indigestion",27
"burning stomach pain, moderate nausea, moderate indigestion",27
"persistent burning stomach pain, moderate nausea, severe indigestion",27
"moderate burning stomach pain, mild nausea, severe indigestion",27
"moderate nausea, burning stomach pain",27
"severe burning stomach pain, moderate nausea, mild indigestion",27
"moderate indigestion, persistent nausea, mild burning stomach pain",27
"nausea, mild burning stomach pain, mild indigestion",27
"severe burning stomach pain, moderate indigestion, nausea",27
"severe burning stomach pain, nausea, persistent indigestion",27
"burning stomach pain, persistent indigestion, moderate nausea",27
"mild nausea, persistent burning stomach pain, indigestion",27
"moderate nausea, persistent indigestion, mild burning stomach pain",27
"mild burning stomach pain, severe nausea",27
"mild nausea, mild indigestion, persistent burning stomach pain",27
"mild indigestion, persistent burning stomach pain, persistent nausea",27
"severe nausea, severe burning stomach pain, moderate indigestion",27
"severe indigestion, mild burning stomach pain, moderate nausea",27
"persistent burning stomach pain, severe indigestion, severe nausea",27
"moderate burning stomach pain, mild indigestion, persistent nausea",27
"indigestion, severe nausea, severe burning stomach pain",27
"moderate nausea, persistent indigestion",27
"severe nausea, severe indigestion",27
"moderate nausea, severe indigestion, mild burning stomach pain",27
"burning stomach pain, persistent nausea, moderate indigestion",27
"mild indigestion, severe burning stomach pain, moderate nausea",27
"moderate indigestion, mild burning stomach pain, mild nausea",27
"severe nausea, mild burning stomach pain",27
"mild indigestion, severe burning stomach pain",27
"moderate burning stomach pain, indigestion, nausea",27
"severe nausea, mild burning stomach pain, severe indigestion",27
"burning stomach pain, moderate indigestion, nausea",27
"indigestion, burning stomach pain, nausea",27
"persistent nausea, mild burning stomach pain",27
severe indigestion,27
"persistent nausea, moderate burning stomach pain, moderate indigestion",27
"persistent bloating, mild stomach pain, mild heartburn",28
"moderate heartburn, nausea",28
"bloating, mild nausea, persistent stomach pain",28
"severe bloating, stomach pain",28
"severe heartburn, moderate stomach pain, bloating",28
"persistent heartburn, bloating, severe nausea",28
"persistent bloating, moderate heartburn",28
"mild heartburn, mild bloating, persistent stomach pain",28
"severe stomach pain, bloating, nausea, moderate heartburn",28
"moderate heartburn, bloating",28
"severe stomach pain, severe bloating, moderate heartburn",28
"severe bloating, severe heartburn, severe nausea",28
"mild nausea, moderate stomach pain, heartburn",28
"moderate stomach pain, bloating",28
moderate heartburn,28
"mild nausea, mild bloating, severe stomach pain",28
"persistent bloating, stomach pain, severe heartburn",28
"moderate nausea, severe stomach pain, mild heartburn, moderate bloating",28
"mild stomach pain, mild bloating, heartburn",28
"moderate nausea, persistent bloating",28
"persistent stomach pain, severe bloating, mild heartburn, moderate nausea",28
"mild nausea, severe bloating, mild stomach pain, moderate heartburn",28
"moderate bloating, moderate heartburn, moderate nausea, stomach pain",28
"severe nausea, severe heartburn, persistent stomach pain",28
"severe nausea, moderate stomach pain, moderate heartburn",28
"heartburn, stomach pain, bloating",28
"bloating, mild nausea, stomach pain",28
"nausea, heartburn, severe stomach pain, bloating",28
"persistent nausea, severe stomach pain, severe heartburn, persistent bloating",28
"stomach pain, bloating, persistent heartburn",28
"mild nausea, severe heartburn, severe bloating",28
"moderate stomach pain, severe bloating",28
"severe heartburn, bloating, nausea, moderate stomach pain",28
"severe bloating, mild nausea, moderate stomach pain",28
"persistent stomach pain, persistent bloating, heartburn",28
"moderate nausea, severe bloating, persistent heartburn, severe stomach pain",28
"bloating, mild stomach pain, moderate nausea, mild heartburn",28
"mild heartburn, severe stomach pain",28
"persistent stomach pain, persistent nausea, persistent heartburn",28
"bloating, moderate heartburn, mild stomach pain, moderate nausea",28
"severe bloating, heartburn, persistent nausea, persistent stomach pain",28
"mild bloating, mild stomach pain",28
"severe nausea, moderate stomach pain, persistent bloating, heartburn",28
"bloating, mild stomach pain",28
"mild heartburn, persistent stomach pain, mild bloating",28
"severe heartburn, moderate bloating, stomach pain, severe nausea",28
"moderate nausea, stomach pain, mild heartburn",28
"persistent nausea, mild bloating, moderate stomach pain, persistent heartburn",28
"persistent stomach pain, bloating, heartburn",28
"mild bloating, persistent stomach pain, severe heartburn",28
"mild nausea, mild bloating",28
"moderate heartburn, moderate bloating, severe stomach pain, nausea",28
"moderate stomach pain, persistent nausea, persistent heartburn",28
"mild nausea, persistent stomach pain, moderate bloating, severe heartburn",28
"persistent stomach pain, persistent bloating, moderate nausea",28
"mild bloating, severe heartburn, moderate stomach pain, severe nausea",28
"severe nausea, persistent stomach pain, mild heartburn",28
"severe stomach pain, bloating, heartburn, moderate nausea",28
"persistent bloating, persistent stomach pain, mild heartburn",28
"persistent stomach pain, mild nausea",28
"bloating, mild heartburn, persistent stomach pain, severe nausea",28
"mild heartburn, persistent nausea, mild bloating, severe stomach pain",28
moderate nausea,28
"persistent nausea, persistent heartburn, persistent stomach pain, severe bloating",28
"mild nausea, persistent stomach pain",28
"severe nausea, heartburn",28
"mild stomach pain, mild heartburn, persistent bloating",28
"moderate nausea, severe heartburn, moderate stomach pain",28
"persistent nausea, persistent heartburn, mild bloating, severe stomach pain",28
"heartburn, mild bloating",28
"persistent stomach pain, severe heartburn, nausea, bloating",28
"moderate heartburn, severe bloating, persistent nausea",28
"mild nausea, persistent bloating, heartburn",28
"severe stomach pain, heartburn, severe nausea",28
"moderate nausea, persistent stomach pain, severe heartburn, severe bloating",28
"mild bloating, moderate nausea",28
"moderate bloating, mild stomach pain, mild nausea",28
"severe heartburn, mild bloating",28
"mild bloating, severe nausea, persistent stomach pain",28
"severe bloating, persistent heartburn, persistent stomach pain",28
"moderate heartburn, severe bloating, stomach pain, persistent nausea",28
"nausea, heartburn, mild bloating",28
"severe nausea, persistent stomach pain",28
"persistent bloating, persistent nausea, persistent stomach pain, moderate heartburn",28
"stomach pain, severe nausea, mild heartburn",28
"stomach pain, mild nausea, moderate heartburn, mild bloating",28
"severe heartburn, severe nausea, persistent stomach pain, mild bloating",28
"severe bloating, mild heartburn, stomach pain, nausea",28
"severe nausea, severe stomach pain, severe bloating",28
"nausea, severe heartburn, mild stomach pain",28
"bloating, stomach pain, moderate nausea, mild heartburn",28
"moderate nausea, persistent stomach pain, persistent heartburn",28
"mild stomach pain, mild bloating, mild heartburn",28
"moderate nausea, moderate bloating, mild stomach pain",28
"moderate bloating, persistent nausea, moderate heartburn, persistent stomach pain",28
"mild stomach pain, persistent heartburn, nausea",28
"severe bloating, mild nausea, severe heartburn",28
"persistent heartburn, persistent bloating, severe stomach pain",28
"persistent bloating, persistent nausea, severe stomach pain",28
"severe bloating, moderate nausea, severe heartburn, moderate stomach pain",28
"mild nausea, mild heartburn, persistent bloating",28
"heartburn, bloating",28
"persistent stomach pain, mild heartburn, moderate bloating",28
"severe bloating, mild heartburn, nausea, mild stomach pain",28
"moderate stomach pain, heartburn",28
"severe heartburn, persistent bloating",28
"moderate stomach pain, persistent nausea, mild heartburn, mild bloating",28
"persistent bloating, severe heartburn, persistent stomach pain, severe nausea",28
"severe heartburn, mild stomach pain, mild nausea",28
"nausea, persistent stomach pain, persistent heartburn",28
"persistent stomach pain, severe heartburn, severe nausea",28
"mild bloating, persistent stomach pain",28
"persistent nausea, moderate stomach pain",28
"mild bloating, persistent stomach pain",28
"nausea, mild stomach pain, mild heartburn",28
"mild heartburn, moderate bloating",28
"persistent heartburn, bloating, persistent nausea, severe stomach pain",28
"mild bloating, persistent nausea",28
"persistent slow movement, severe tremors, moderate muscle stiffness",29
"slow movement, moderate balance problems, severe tremors, persistent muscle stiffness",29
"moderate tremors, mild muscle stiffness, balance problems",29
"persistent tremors, severe muscle stiffness, severe balance problems",29
"mild slow movement, tremors, persistent muscle stiffness, severe balance problems",29
"muscle stiffness, moderate tremors, severe balance problems",29
"slow movement, moderate muscle stiffness, balance problems",29
"moderate muscle stiffness, severe slow movement, moderate tremors, balance problems",29
"severe slow movement, severe balance problems, persistent muscle stiffness",29
"persistent muscle stiffness, moderate balance problems, tremors",29
"muscle stiffness, mild slow movement, persistent tremors",29
"balance problems, severe tremors",29
"moderate tremors, persistent muscle stiffness, moderate balance problems, slow movement",29
"mild balance problems, moderate tremors, mild muscle stiffness, moderate slow movement",29
"balance problems, persistent slow movement",29
"slow movement, severe muscle stiffness, mild tremors",29
"persistent slow movement, moderate muscle stiffness, severe balance problems",29
"muscle stiffness, persistent tremors",29
"persistent balance problems, severe tremors, severe slow movement, severe muscle stiffness",29
"moderate tremors, muscle stiffness, persistent balance problems",29
"mild muscle stiffness, moderate balance problems, mild tremors, slow movement",29
"persistent balance problems, muscle stiffness, persistent tremors, moderate slow movement",29
moderate slow movement,29
"muscle stiffness, severe balance problems, mild slow movement",29
"persistent tremors, moderate muscle stiffness, severe balance problems, mild slow movement",29
"mild tremors, balance problems, mild muscle stiffness",29
"persistent muscle stiffness, balance problems, tremors, slow movement",29
"slow movement, muscle stiffness, moderate balance problems",29
"moderate tremors, persistent balance problems, slow movement",29
"slow movement, severe balance problems, mild muscle stiffness",29
"tremors, slow movement, persistent balance problems",29
"persistent slow movement, persistent tremors",29
"persistent slow movement, persistent muscle stiffness, moderate tremors, mild balance problems",29
"mild muscle stiffness, balance problems, persistent tremors",29
"severe tremors, balance problems, muscle stiffness",29
"moderate muscle stiffness, severe tremors, mild balance problems",29
"mild muscle stiffness, persistent slow movement, mild balance problems",29
"moderate balance problems, severe muscle stiffness, persistent tremors",29
"moderate slow movement, moderate tremors, persistent muscle stiffness",29
"moderate tremors, balance problems, persistent slow movement, muscle stiffness",29
"mild tremors, severe balance problems, severe slow movement",29
"tremors, severe muscle stiffness",29
"severe muscle stiffness, severe balance problems",29
"severe balance problems, severe tremors, mild slow movement",29
"severe tremors, mild slow movement, severe muscle stiffness",29
"severe muscle stiffness, mild tremors, moderate slow movement, balance problems",29
"mild slow movement, severe tremors, balance problems, persistent muscle stiffness",29
"mild muscle stiffness, tremors",29
"mild muscle stiffness, mild tremors, slow movement",29
"mild muscle stiffness, persistent balance problems, mild tremors",29
"severe muscle stiffness, balance problems, slow movement",29
"moderate muscle stiffness, moderate slow movement, mild balance problems",29
"persistent tremors, balance problems, mild slow movement",29
"mild balance problems, tremors",29
"tremors, moderate muscle stiffness, moderate balance problems",29
"persistent tremors, moderate balance problems",29
"persistent balance problems, mild tremors, mild muscle stiffness",29
"mild tremors, slow movement, persistent muscle stiffness",29
"mild tremors, mild balance problems, mild muscle stiffness, severe slow movement",29
"moderate tremors, mild slow movement, balance problems, mild muscle stiffness",29
"mild tremors, moderate slow movement",29
"moderate slow movement, mild muscle stiffness",29
"moderate slow movement, mild tremors, moderate muscle stiffness",29
"balance problems, moderate tremors, muscle stiffness",29
moderate tremors,29
balance problems,29
"mild slow movement, persistent balance problems",29
"mild slow movement, moderate tremors, moderate muscle stiffness",29
"persistent muscle stiffness, severe tremors",29
"balance problems, moderate slow movement, persistent tremors",29
"severe slow movement, tremors, muscle stiffness",29
"mild muscle stiffness, mild balance problems, moderate tremors, severe slow movement",29
"persistent muscle stiffness, mild slow movement",29
"moderate muscle stiffness, moderate balance problems, mild tremors",29
"tremors, persistent muscle stiffness, mild balance problems",29
"mild tremors, muscle stiffness, balance problems",29
"mild muscle stiffness, severe balance problems, moderate tremors, slow movement",29
"severe muscle stiffness, severe slow movement",29
"moderate slow movement, persistent tremors, balance problems",29
"severe balance problems, persistent slow movement, mild tremors, muscle stiffness",29
"persistent muscle stiffness, slow movement",29
"balance problems, moderate muscle stiffness, persistent slow movement",29
"mild balance problems, mild muscle stiffness, persistent slow movement",29
"severe muscle stiffness, balance problems, tremors",29
"severe muscle stiffness, severe balance problems, severe tremors, persistent slow movement",29
"moderate balance problems, mild slow movement, severe muscle stiffness",29
"persistent balance problems, tremors",29
"mild tremors, moderate muscle stiffness, persistent balance problems",29
"tremors, moderate balance problems, moderate muscle stiffness",29
"balance problems, muscle stiffness, severe tremors",29
"slow movement, tremors, moderate balance problems",29
"persistent balance problems, slow movement, mild muscle stiffness, severe tremors",29
